"","CLNT_ID","CLNT_AGE","CLNT_GENDER"
"36982",2583781,30,"M"
"37484",1781233,30,"M"
"37694",2777770,30,"M"
"37861",2801051,30,"M"
"37987",2725346,30,"M"
"38063",3063265,30,"M"
"38592",5993681,30,"M"
"39316",1428278,30,"M"
"39536",1628551,30,"M"
"39779",3996176,30,"M"
"39970",2866266,30,"M"
"40022",2956046,30,"M"
"40260",1953728,30,"M"
"40395",1860503,30,"M"
"40548",1880011,30,"M"
"41267",2934462,30,"M"
"41377",3015618,30,"M"
"41495",2851397,30,"M"
"41576",3039798,30,"M"
"41861",2983601,30,"M"
"41968",2985508,30,"M"
"42030",2996139,30,"M"
"42122",3184745,30,"M"
"42268",6030911,30,"M"
"42352",5879975,30,"M"
"42531",2154739,30,"M"
"42808",2547676,30,"M"
"43062",2582861,30,"M"
"43191",2589043,30,"M"
"43386",4107437,30,"M"
"43533",4120777,30,"M"
"43581",3718105,30,"M"
"43656",3684960,30,"M"
"43811",3693970,30,"M"
"43876",2150587,30,"M"
"44095",2633288,30,"M"
"44373",3719328,30,"M"
"44413",3670112,30,"M"
"44601",3700800,30,"M"
"44843",3776701,30,"M"
"44979",3000148,30,"M"
"45886",3242429,30,"M"
"46295",3385383,30,"M"
"46605",2766321,30,"M"
"46757",2676588,30,"M"
"46838",2801705,30,"M"
"47049",4028598,30,"M"
"47335",4095364,30,"M"
"47659",2412420,30,"M"
"48030",13095,30,"M"
"48303",116006,30,"M"
"48455",60769,30,"M"
"48640",148156,30,"M"
"49055",5106549,30,"M"
"49250",4017722,30,"M"
"49553",3368262,30,"M"
"49692",4986806,30,"M"
"49759",4115997,30,"M"
"50019",4498809,30,"M"
"50710",3451245,30,"M"
"50809",3416246,30,"M"
"50890",3477243,30,"M"
"51010",3518989,30,"M"
"51196",3549979,30,"M"
"51589",3657958,30,"M"
"52282",96979,30,"M"
"52457",123942,30,"M"
"52976",5195540,30,"M"
"53020",5204748,30,"M"
"53271",3767866,30,"M"
"53544",3825934,30,"M"
"53943",4802226,30,"M"
"54883",3429338,30,"M"
"55076",3529349,30,"M"
"55165",3585323,30,"M"
"55222",3539937,30,"M"
"55625",4640613,30,"M"
"55889",4943793,30,"M"
"55964",4973828,30,"M"
"57132",4422182,30,"M"
"57315",2524500,30,"M"
"57678",3209878,30,"M"
"57869",3301654,30,"M"
"58193",3342933,30,"M"
"58429",1169,30,"M"
"58431",1825,30,"M"
"58563",5129381,30,"M"
"58800",5167792,30,"M"
"59377",4518150,30,"M"
"59554",4538310,30,"M"
"59756",4629398,30,"M"
"59925",4227744,30,"M"
"60026",4193869,30,"M"
"60453",4360965,30,"M"
"60478",4366768,30,"M"
"61432",6447668,30,"M"
"61547",6294569,30,"M"
"61903",6495713,30,"M"
"62158",6409674,30,"M"
"63024",770336,30,"M"
"63067",969685,30,"M"
"63145",853666,30,"M"
"63703",1377621,30,"M"
"64102",3956486,30,"M"
"64202",4015586,30,"M"
"64241",3970307,30,"M"
"64750",164270,30,"M"
"64866",271848,30,"M"
"64868",265104,30,"M"
"65251",4679997,30,"M"
"65534",3863593,30,"M"
"65912",5394769,30,"M"
"66065",5415735,30,"M"
"66245",5783477,30,"M"
"66335",5721745,30,"M"
"66475",4426034,30,"M"
"66961",5090631,30,"M"
"67261",5556272,30,"M"
"67579",5659029,30,"M"
"67609",5595437,30,"M"
"67810",21268,30,"M"
"67835",17863,30,"M"
"68313",144044,30,"M"
"68840",374111,30,"M"
"68971",407607,30,"M"
"69440",4668813,30,"M"
"69541",652433,30,"M"
"69602",462482,30,"M"
"70031",780056,30,"M"
"70043",789834,30,"M"
"70153",614184,30,"M"
"70224",808238,30,"M"
"70308",626004,30,"M"
"70341",705370,30,"M"
"70614",5249933,30,"M"
"72054",5801789,30,"M"
"72091",5805747,30,"M"
"72999",790643,30,"M"
"73027",796990,30,"M"
"73762",5701961,30,"M"
"74475",2104640,30,"M"
"74477",2105076,30,"M"
"74634",1736659,30,"M"
"74703",1747817,30,"M"
"75051",1859488,30,"M"
"75571",1987621,30,"M"
"75957",5894017,30,"M"
"76120",5850775,30,"M"
"78136",6066605,30,"M"
"78184",6065804,30,"M"
"78201",5977634,30,"M"
"78422",508196,30,"M"
"78815",547339,30,"M"
"80148",2313037,30,"M"
"80347",2157410,30,"M"
"80452",2350528,30,"M"
"80483",2360711,30,"M"
"80680",2263992,30,"M"
"80694",2270496,30,"M"
"80806",3451609,30,"M"
"80846",3380490,30,"M"
"81446",598854,30,"M"
"81496",612106,30,"M"
"81918",1197229,30,"M"
"83171",6245380,30,"M"
"83359",196096,30,"M"
"83393",202384,30,"M"
"83429",354566,30,"M"
"84532",4507924,30,"M"
"85046",459339,30,"M"
"85339",6585812,30,"M"
"85347",6589300,30,"M"
"85586",4227824,30,"M"
"85880",4266641,30,"M"
"86320",922533,30,"M"
"86336",549048,30,"M"
"87054",4827479,30,"M"
"87348",4892929,30,"M"
"87511",4425850,30,"M"
"87516",4419263,30,"M"
"87755",6009181,30,"M"
"87965",6105622,30,"M"
"88725",532304,30,"M"
"88728",527295,30,"M"
"88754",539677,30,"M"
"89089",31043,30,"M"
"89222",123697,30,"M"
"89296",50741,30,"M"
"89407",1053568,30,"M"
"89522",879115,30,"M"
"90237",1299772,30,"M"
"90305",1307748,30,"M"
"90842",2866855,30,"M"
"90854",2864261,30,"M"
"91129",1287382,30,"M"
"92196",738350,30,"M"
"92371",758330,30,"M"
"92989",1168090,30,"M"
"93260",1257048,30,"M"
"93312",1347334,30,"M"
"93318",1340406,30,"M"
"93844",1576022,30,"M"
"93902",1763713,30,"M"
"94478",684395,30,"M"
"96035",663918,30,"M"
"96085",679550,30,"M"
"96140",479351,30,"M"
"96550",801077,30,"M"
"96551",801231,30,"M"
"96885",1184474,30,"M"
"96934",1275753,30,"M"
"97491",6002389,30,"M"
"97818",6102151,30,"M"
"97883",6108958,30,"M"
"98011",6289365,30,"M"
"98285",664113,30,"M"
"98711",952348,30,"M"
"98794",845252,30,"M"
"99515",1117681,30,"M"
"100140",1352069,30,"M"
"100226",1166221,30,"M"
"100258",1171503,30,"M"
"100761",818323,30,"M"
"100964",1923144,30,"M"
"101091",2725247,30,"M"
"101683",4471361,30,"M"
"101692",4478208,30,"M"
"102403",1380323,30,"M"
"102540",1394640,30,"M"
"103144",1860763,30,"M"
"103249",6195397,30,"M"
"103256",6193675,30,"M"
"103319",6100496,30,"M"
"103475",6460751,30,"M"
"103500",6461861,30,"M"
"103922",88014,30,"M"
"104234",49689,30,"M"
"104359",43702,30,"M"
"104468",214189,30,"M"
"104500",225267,30,"M"
"105495",6002612,30,"M"
"105614",6169049,30,"M"
"106191",6481505,30,"M"
"106269",6397662,30,"M"
"106384",1281733,30,"M"
"106468",1483730,30,"M"
"107180",2611741,30,"M"
"107753",681356,30,"M"
"107836",570562,30,"M"
"108342",5888557,30,"M"
"108747",5850466,30,"M"
"109088",1037189,30,"M"
"109198",1248132,30,"M"
"109432",3465103,30,"M"
"110226",2614064,30,"M"
"110593",2034012,30,"M"
"110634",2036338,30,"M"
"110880",390338,30,"M"
"111027",500149,30,"M"
"111346",2826928,30,"M"
"111677",3181044,30,"M"
"112085",3133460,30,"M"
"113035",6482438,30,"M"
"113183",6396053,30,"M"
"113228",6407706,30,"M"
"113301",6584085,30,"M"
"113519",1922333,30,"M"
"113530",1919507,30,"M"
"113634",2005862,30,"M"
"113738",2217646,30,"M"
"114117",2331954,30,"M"
"114240",1480905,30,"M"
"114265",1491421,30,"M"
"114437",5619592,30,"M"
"114551",5627274,30,"M"
"115211",5783038,30,"M"
"115289",5799023,30,"M"
"115689",6497299,30,"M"
"115708",6498022,30,"M"
"116777",6278670,30,"M"
"116995",9177,30,"M"
"117298",48953,30,"M"
"117667",164140,30,"M"
"117755",260913,30,"M"
"118180",2130559,30,"M"
"118535",303999,30,"M"
"118663",339495,30,"M"
"118967",1706650,30,"M"
"119340",1956203,30,"M"
"119422",2045362,30,"M"
"119440",1846155,30,"M"
"119480",6430680,30,"M"
"120011",1537760,30,"M"
"120199",1628466,30,"M"
"120261",1444064,30,"M"
"120360",1648816,30,"M"
"120454",3935971,30,"M"
"121115",2093995,30,"M"
"121601",2578642,30,"M"
"121984",2697932,30,"M"
"122210",2721618,30,"M"
"122425",3772791,30,"M"
"122714",3871092,30,"M"
"124000",1411947,30,"M"
"124363",1467934,30,"M"
"124439",1670384,30,"M"
"124621",1762279,30,"M"
"124753",1591824,30,"M"
"125328",1916726,30,"M"
"125443",1920690,30,"M"
"126084",2078502,30,"M"
"126252",1197506,30,"M"
"126269",2150580,30,"M"
"126321",1601522,30,"M"
"126757",2195400,30,"M"
"127836",2555025,30,"M"
"127933",2739157,30,"M"
"128277",2786921,30,"M"
"128381",2695584,30,"M"
"128586",3085838,30,"M"
"128818",3121671,30,"M"
"129156",6441409,30,"M"
"129195",1756137,30,"M"
"129224",1763184,30,"M"
"129484",1601619,30,"M"
"129651",1701994,30,"M"
"130520",4110824,30,"M"
"130651",5160938,30,"M"
"130706",5220819,30,"M"
"130874",5239820,30,"M"
"131020",5327608,30,"M"
"131183",5300237,30,"M"
"131504",4601300,30,"M"
"131626",1617443,30,"M"
"131803",1630946,30,"M"
"132107",2556051,30,"M"
"132611",2689438,30,"M"
"132849",4994442,30,"M"
"133540",6575871,30,"M"
"133580",4433398,30,"M"
"133667",4949052,30,"M"
"133715",4899279,30,"M"
"134440",2284822,30,"M"
"134632",2389388,30,"M"
"134664",2493808,30,"M"
"134912",2595260,30,"M"
"135080",2612385,30,"M"
"135093",4450194,30,"M"
"135385",2368530,30,"M"
"135438",2460339,30,"M"
"135487",2264386,30,"M"
"135942",2924499,30,"M"
"136009",2822974,30,"M"
"136317",2852552,30,"M"
"136395",3045477,30,"M"
"136421",3048469,30,"M"
"136934",2079743,30,"M"
"136975",2092679,30,"M"
"137067",2093157,30,"M"
"137383",3922721,30,"M"
"137703",4012055,30,"M"
"137805",4013497,30,"M"
"138063",4079122,30,"M"
"138292",3135567,30,"M"
"138760",1553174,30,"M"
"138922",1780239,30,"M"
"139097",4427203,30,"M"
"139856",2980239,30,"M"
"140142",3285709,30,"M"
"140421",3406085,30,"M"
"140989",4682235,30,"M"
"141111",4683569,30,"M"
"141369",4734634,30,"M"
"141480",4802735,30,"M"
"141730",4842095,30,"M"
"141734",4845286,30,"M"
"141771",4860790,30,"M"
"142268",5060615,30,"M"
"142835",5201934,30,"M"
"143727",5120501,30,"M"
"143804",5191211,30,"M"
"143992",1210265,30,"M"
"144651",1992506,30,"M"
"144838",2019629,30,"M"
"144999",2297834,30,"M"
"145101",2492158,30,"M"
"145230",2395763,30,"M"
"145329",2509469,30,"M"
"145375",2414357,30,"M"
"145419",2433399,30,"M"
"146021",6474841,30,"M"
"146240",3607010,30,"M"
"146586",3943379,30,"M"
"146923",3987242,30,"M"
"146935",3989652,30,"M"
"147349",3791927,30,"M"
"147568",1020448,30,"M"
"147581",1030195,30,"M"
"148444",3710242,30,"M"
"148957",4559896,30,"M"
"148980",4527322,30,"M"
"149192",4635854,30,"M"
"150105",3286414,30,"M"
"150188",3646555,30,"M"
"150237",3940170,30,"M"
"150322",3994551,30,"M"
"150412",3969406,30,"M"
"150492",4005002,30,"M"
"150640",4025736,30,"M"
"150779",4080781,30,"M"
"151115",4417096,30,"M"
"151356",2731129,30,"M"
"151474",3188053,30,"M"
"151612",3681192,30,"M"
"151649",3734313,30,"M"
"151945",504914,30,"M"
"152179",326186,30,"M"
"152247",536144,30,"M"
"152579",913905,30,"M"
"152761",891206,30,"M"
"153053",3496136,30,"M"
"153122",3507660,30,"M"
"153379",3607917,30,"M"
"153983",4491355,30,"M"
"154016",4510688,30,"M"
"154091",4469908,30,"M"
"154118",4481691,30,"M"
"154370",2238870,30,"M"
"154500",1974801,30,"M"
"154774",2282729,30,"M"
"154812",2289455,30,"M"
"155027",2393400,30,"M"
"155441",1683135,30,"M"
"156346",5658804,30,"M"
"156512",5754830,30,"M"
"157110",5024474,30,"M"
"157190",5080260,30,"M"
"157432",5397520,30,"M"
"157444",5405367,30,"M"
"157943",4216875,30,"M"
"158621",4306780,30,"M"
"158657",4321040,30,"M"
"158659",4323384,30,"M"
"158973",4663529,30,"M"
"159058",4695149,30,"M"
"159210",4504137,30,"M"
"159290",4469135,30,"M"
"159294",4470931,30,"M"
"160643",4046708,30,"M"
"161017",3113433,30,"M"
"161107",3221852,30,"M"
"161141",3294403,30,"M"
"161545",3333121,30,"M"
"161631",3260359,30,"M"
"161754",3360396,30,"M"
"161872",5127215,30,"M"
"162372",731821,30,"M"
"162379",737612,30,"M"
"162493",943572,30,"M"
"162526",954529,30,"M"
"162637",966233,30,"M"
"163627",4540835,30,"M"
"164055",4881508,30,"M"
"164084",4890453,30,"M"
"164121",4944076,30,"M"
"164516",3772836,30,"M"
"164859",1897878,30,"M"
"165768",6150133,30,"M"
"165800",6313879,30,"M"
"165841",6323113,30,"M"
"165848",6326199,30,"M"
"166574",3723102,30,"M"
"166598",3728452,30,"M"
"166856",3703879,30,"M"
"167058",3781432,30,"M"
"167128",4931092,30,"M"
"167345",5229046,30,"M"
"167512",4259356,30,"M"
"167706",4357253,30,"M"
"167777",4313185,30,"M"
"167939",4389425,30,"M"
"168137",4670636,30,"M"
"168140",4670887,30,"M"
"168583",4834175,30,"M"
"168728",4841515,30,"M"
"168751",4845773,30,"M"
"169137",4610554,30,"M"
"169293",5695768,30,"M"
"169836",5067374,30,"M"
"169854",5067955,30,"M"
"169901",5019574,30,"M"
"170127",5101700,30,"M"
"170213",4114512,30,"M"
"170582",5258533,30,"M"
"170774",5288645,30,"M"
"171042",1307607,30,"M"
"171421",1527746,30,"M"
"171761",6152793,30,"M"
"172109",3016839,30,"M"
"172279",3040633,30,"M"
"172494",3073268,30,"M"
"173261",6164630,30,"M"
"173309",6089814,30,"M"
"173342",6093603,30,"M"
"173368",6102657,30,"M"
"173543",5999014,30,"M"
"173727",6014636,30,"M"
"173929",6178388,30,"M"
"173990",6188546,30,"M"
"174026",6092198,30,"M"
"174064",6096985,30,"M"
"174515",4195816,30,"M"
"174741",4255913,30,"M"
"174898",4321437,30,"M"
"175415",5507538,30,"M"
"175417",5510480,30,"M"
"175835",5783228,30,"M"
"175866",5785847,30,"M"
"176231",304408,30,"M"
"176317",325367,30,"M"
"176588",823039,30,"M"
"176654",834436,30,"M"
"176689",707335,30,"M"
"177741",4940905,30,"M"
"178055",4996836,30,"M"
"178090",5004938,30,"M"
"178934",5916442,30,"M"
"179226",2742660,30,"M"
"179499",3270360,30,"M"
"179855",5252484,30,"M"
"179997",5332567,30,"M"
"180083",5275134,30,"M"
"180151",5351899,30,"M"
"180476",5321417,30,"M"
"181152",1733905,30,"M"
"181394",764363,30,"M"
"181552",857312,30,"M"
"182314",3101877,30,"M"
"182530",3133295,30,"M"
"182649",3317101,30,"M"
"182756",4772633,30,"M"
"182890",4730035,30,"M"
"182894",4732227,30,"M"
"183082",4806512,30,"M"
"183350",4919807,30,"M"
"183412",4860320,30,"M"
"183487",6210815,30,"M"
"183598",6125530,30,"M"
"183831",5882652,30,"M"
"183858",5730565,30,"M"
"183976",5886759,30,"M"
"184227",5925790,30,"M"
"184311",5854113,30,"M"
"184514",354754,30,"M"
"184526",355456,30,"M"
"184669",374454,30,"M"
"184725",435294,30,"M"
"184955",5607929,30,"M"
"185105",5621671,30,"M"
"185414",5584694,30,"M"
"185562",5600568,30,"M"
"185939",5314894,30,"M"
"186298",1107156,30,"M"
"187015",1156621,30,"M"
"187175",1174096,30,"M"
"187589",4142149,30,"M"
"187916",5879339,30,"M"
"188020",6047580,30,"M"
"188129",5967764,30,"M"
"188401",6002029,30,"M"
"188572",6014109,30,"M"
"188620",6095480,30,"M"
"188709",5339554,30,"M"
"189113",1792597,30,"M"
"189209",1601624,30,"M"
"189423",1896994,30,"M"
"189817",3655141,30,"M"
"190723",5840997,30,"M"
"190827",5939961,30,"M"
"190962",2343193,30,"M"
"191362",5106097,30,"M"
"191515",2189766,30,"M"
"191598",2020184,30,"M"
"192872",6463523,30,"M"
"192921",6478626,30,"M"
"192974",6390942,30,"M"
"193044",6402832,30,"M"
"193101",6497244,30,"M"
"193235",6586262,30,"M"
"193662",6263589,30,"M"
"193908",5915342,30,"M"
"193975",5850428,30,"M"
"194078",450443,30,"M"
"194237",471704,30,"M"
"194599",584235,30,"M"
"194633",775844,30,"M"
"194652",782964,30,"M"
"194839",811180,30,"M"
"195103",4859594,30,"M"
"195169",4925836,30,"M"
"195170",4925844,30,"M"
"195311",4896162,30,"M"
"195461",5411643,30,"M"
"195720",5443593,30,"M"
"195727",5447004,30,"M"
"195832",5527416,30,"M"
"195971",5550787,30,"M"
"196648",3326131,30,"M"
"197073",1567946,30,"M"
"197224",1182727,30,"M"
"197965",5019312,30,"M"
"197982",5028220,30,"M"
"198031",5093353,30,"M"
"198412",122431,30,"M"
"198732",147528,30,"M"
"198759",145832,30,"M"
"199573",3766889,30,"M"
"199583",3767241,30,"M"
"199778",2288893,30,"M"
"200041",2505446,30,"M"
"200837",5196327,30,"M"
"201071",6289288,30,"M"
"201635",6589696,30,"M"
"201678",6585496,30,"M"
"203065",6523171,30,"M"
"203128",5597771,30,"M"
"203634",6035874,30,"M"
"203697",5969142,30,"M"
"204099",6002543,30,"M"
"204149",6169447,30,"M"
"204317",6093207,30,"M"
"205367",3092002,30,"M"
"205465",3199095,30,"M"
"205549",3112893,30,"M"
"205608",3128587,30,"M"
"205697",3133124,30,"M"
"205715",3134328,30,"M"
"205777",3149376,30,"M"
"205830",3311305,30,"M"
"206005",3330582,30,"M"
"206322",1054616,30,"M"
"206717",1376890,30,"M"
"207394",5037119,30,"M"
"207411",5041212,30,"M"
"207508",5186755,30,"M"
"207876",5494773,30,"M"
"208690",187320,30,"M"
"209377",322168,30,"M"
"209681",823971,30,"M"
"209701",826810,30,"M"
"209903",920881,30,"M"
"210374",1823911,30,"M"
"210634",2040721,30,"M"
"210737",1875031,30,"M"
"210908",1889081,30,"M"
"210957",2066172,30,"M"
"211275",3991347,30,"M"
"211476",6467469,30,"M"
"211577",1364906,30,"M"
"212469",3610723,30,"M"
"212718",4659589,30,"M"
"212832",4706171,30,"M"
"213501",4905946,30,"M"
"213959",6548335,30,"M"
"214552",5411686,30,"M"
"214585",5487810,30,"M"
"214721",6519443,30,"M"
"214727",6522937,30,"M"
"215045",6232357,30,"M"
"215701",3037550,30,"M"
"215961",2979297,30,"M"
"217118",1584799,30,"M"
"217323",1611637,30,"M"
"217370",1803888,30,"M"
"217628",1984248,30,"M"
"218072",3412103,30,"M"
"218310",3480466,30,"M"
"218475",3537207,30,"M"
"218482",3535573,30,"M"
"218560",3540299,30,"M"
"218772",3836656,30,"M"
"218955",3935000,30,"M"
"219111",4935098,30,"M"
"219361",678902,30,"M"
"219488",687298,30,"M"
"219554",571966,30,"M"
"220158",988710,30,"M"
"220490",1231515,30,"M"
"220746",4050565,30,"M"
"221187",4498602,30,"M"
"221303",4503193,30,"M"
"221875",6566240,30,"M"
"221894",6574438,30,"M"
"222311",2335300,30,"M"
"222324",2343062,30,"M"
"222940",2572134,30,"M"
"223065",2772800,30,"M"
"223282",3091690,30,"M"
"223858",6389417,30,"M"
"224070",6408806,30,"M"
"224198",6434378,30,"M"
"224850",2310781,30,"M"
"225200",1717444,30,"M"
"225913",1686947,30,"M"
"225951",1807598,30,"M"
"226012",6023505,30,"M"
"226116",5877369,30,"M"
"227061",6283706,30,"M"
"227304",1522556,30,"M"
"227460",1541897,30,"M"
"227464",1614744,30,"M"
"227513",1619465,30,"M"
"228117",2042152,30,"M"
"228199",1852180,30,"M"
"228778",6131540,30,"M"
"229231",6336060,30,"M"
"229862",6195954,30,"M"
"230152",2506279,30,"M"
"230171",2515024,30,"M"
"230380",643381,30,"M"
"230523",653941,30,"M"
"230768",478843,30,"M"
"230956",586056,30,"M"
"230962",588673,30,"M"
"231426",5202108,30,"M"
"231951",5337001,30,"M"
"232323",5376609,30,"M"
"232755",3116653,30,"M"
"232780",3119104,30,"M"
"232990",3300885,30,"M"
"233090",3228977,30,"M"
"233179",3329497,30,"M"
"233287",3262369,30,"M"
"233561",4674620,30,"M"
"233573",4687412,30,"M"
"234205",400268,30,"M"
"234268",417727,30,"M"
"234294",499418,30,"M"
"234402",296445,30,"M"
"234745",550279,30,"M"
"235081",1549588,30,"M"
"235147",444298,30,"M"
"235754",2226355,30,"M"
"235801",2114352,30,"M"
"235819",2119848,30,"M"
"236078",1952595,30,"M"
"236363",2051421,30,"M"
"236799",4637187,30,"M"
"236836",4644002,30,"M"
"236958",5745829,30,"M"
"237037",5597413,30,"M"
"237756",5906265,30,"M"
"237920",1255458,30,"M"
"238434",3891415,30,"M"
"238471",2852956,30,"M"
"238645",2951875,30,"M"
"238726",3053807,30,"M"
"239433",6134054,30,"M"
"240078",893658,30,"M"
"240292",997589,30,"M"
"240310",1000814,30,"M"
"240559",4106,30,"M"
"241052",2704590,30,"M"
"241056",2699255,30,"M"
"241771",3453671,30,"M"
"241867",3399756,30,"M"
"242536",2646895,30,"M"
"242741",2747606,30,"M"
"242772",2555482,30,"M"
"242938",2747268,30,"M"
"242973",2763287,30,"M"
"243176",1764814,30,"M"
"243714",6302054,30,"M"
"243735",6129113,30,"M"
"244560",4328634,30,"M"
"244776",671115,30,"M"
"245501",1713222,30,"M"
"246061",2454728,30,"M"
"246405",2495137,30,"M"
"246888",2939084,30,"M"
"246914",3020031,30,"M"
"247177",2348607,30,"M"
"247337",6374795,30,"M"
"248204",755686,30,"M"
"248676",4994592,30,"M"
"248887",5031243,30,"M"
"249817",3327359,30,"M"
"250023",100372,30,"M"
"250201",127143,30,"M"
"250382",218670,30,"M"
"250917",1191642,30,"M"
"251130",191621,30,"M"
"251261",3420141,30,"M"
"251272",3418136,30,"M"
"251413",3429150,30,"M"
"251733",3596712,30,"M"
"252205",2536689,30,"M"
"252288",3648063,30,"M"
"252296",3624573,30,"M"
"252409",3665693,30,"M"
"252769",1688105,30,"M"
"253039",2092865,30,"M"
"253172",2002119,30,"M"
"253396",2205200,30,"M"
"253753",1839005,30,"M"
"253796",1957475,30,"M"
"253840",1960708,30,"M"
"253879",4327764,30,"M"
"253907",4366010,30,"M"
"254001",4335221,30,"M"
"254004",4340981,30,"M"
"254068",4385488,30,"M"
"254234",5445804,30,"M"
"254395",5126061,30,"M"
"254809",5738885,30,"M"
"254881",5784453,30,"M"
"256087",2471100,30,"M"
"256146",2285952,30,"M"
"256534",2366418,30,"M"
"258138",2806295,30,"M"
"258366",2831210,30,"M"
"258841",3055321,30,"M"
"259190",3341665,30,"M"
"259376",3275805,30,"M"
"259825",3899200,30,"M"
"260584",3151485,30,"M"
"260589",3222281,30,"M"
"261272",4155026,30,"M"
"261670",6108952,30,"M"
"261746",6194438,30,"M"
"261765",6204475,30,"M"
"262395",6179121,30,"M"
"262518",6094954,30,"M"
"262542",6105119,30,"M"
"262810",6313341,30,"M"
"263272",1864261,30,"M"
"263482",2068012,30,"M"
"263661",2089243,30,"M"
"263787",3888763,30,"M"
"263862",3851296,30,"M"
"264448",2610308,30,"M"
"264600",5903005,30,"M"
"266306",2508181,30,"M"
"266387",2421645,30,"M"
"266725",3633090,30,"M"
"266819",3712330,30,"M"
"267407",5976210,30,"M"
"268505",2705220,30,"M"
"268577",2886096,30,"M"
"269059",3110233,30,"M"
"270571",806014,30,"M"
"270837",1103142,30,"M"
"270986",992451,30,"M"
"271388",6158067,30,"M"
"271573",6232744,30,"M"
"271713",6334754,30,"M"
"271758",3076698,30,"M"
"271780",3077520,30,"M"
"271824",2985271,30,"M"
"272432",5048345,30,"M"
"272827",72244,30,"M"
"273576",152023,30,"M"
"273713",165195,30,"M"
"274056",4938229,30,"M"
"274373",5242900,30,"M"
"275079",4290878,30,"M"
"275179",4705569,30,"M"
"275367",4728640,30,"M"
"275432",4787664,30,"M"
"275457",4788907,30,"M"
"275646",977195,30,"M"
"275991",1086642,30,"M"
"276106",2182256,30,"M"
"276134",2190032,30,"M"
"276143",1996564,30,"M"
"276424",2220369,30,"M"
"276434",2223838,30,"M"
"276708",3969161,30,"M"
"277585",2777695,30,"M"
"277839",6537743,30,"M"
"278138",4827400,30,"M"
"278423",4891106,30,"M"
"278865",5341215,30,"M"
"279420",4133731,30,"M"
"279427",4077336,30,"M"
"280256",3480449,30,"M"
"281139",1629714,30,"M"
"281235",1459391,30,"M"
"281372",1548071,30,"M"
"281554",1771458,30,"M"
"281774",1596584,30,"M"
"281939",5069866,30,"M"
"282495",6271221,30,"M"
"282515",6272177,30,"M"
"282806",4615906,30,"M"
"282890",4681070,30,"M"
"283328",657896,30,"M"
"283938",415003,30,"M"
"284821",4368801,30,"M"
"284922",6101159,30,"M"
"285164",6124251,30,"M"
"286108",1369247,30,"M"
"286318",1401470,30,"M"
"286475",1479357,30,"M"
"286827",1418995,30,"M"
"287102",2881437,30,"M"
"287259",2898140,30,"M"
"287337",2731371,30,"M"
"287668",2835283,30,"M"
"288610",5477829,30,"M"
"288853",661091,30,"M"
"289481",629436,30,"M"
"289678",718928,30,"M"
"290008",3569105,30,"M"
"290078",220226,30,"M"
"290183",148983,30,"M"
"290281",247122,30,"M"
"290537",196893,30,"M"
"291673",1943114,30,"M"
"292366",2380612,30,"M"
"292551",4791040,30,"M"
"292847",5469297,30,"M"
"292867",5473754,30,"M"
"292993",5769022,30,"M"
"293265",5718592,30,"M"
"293485",5741664,30,"M"
"293906",718816,30,"M"
"294034",928681,30,"M"
"294124",2689928,30,"M"
"294354",2890644,30,"M"
"294366",2892064,30,"M"
"294778",3115481,30,"M"
"294976",3148121,30,"M"
"295250",4509211,30,"M"
"295297",4521229,30,"M"
"295705",4640580,30,"M"
"295857",4951577,30,"M"
"295957",4898060,30,"M"
"296912",2822720,30,"M"
"297082",2835805,30,"M"
"297329",3045665,30,"M"
"297544",2974553,30,"M"
"297578",2980049,30,"M"
"297667",3080885,30,"M"
"297853",4829173,30,"M"
"298500",830055,30,"M"
"298507",828534,30,"M"
"298621",732208,30,"M"
"298662",916124,30,"M"
"298687",917039,30,"M"
"298696",921194,30,"M"
"299118",724965,30,"M"
"299356",2164827,30,"M"
"299786",4496465,30,"M"
"300060",4540869,30,"M"
"300799",907785,30,"M"
"301182",1214931,30,"M"
"301367",5898188,30,"M"
"301393",5908097,30,"M"
"301691",436824,30,"M"
"302045",952642,30,"M"
"302286",1435267,30,"M"
"302517",1917229,30,"M"
"302529",1913341,30,"M"
"302837",1833194,30,"M"
"302848",1840684,30,"M"
"303529",5511136,30,"M"
"303678",5615556,30,"M"
"303989",1493700,30,"M"
"305045",1046934,30,"M"
"305148",1255295,30,"M"
"305170",1254184,30,"M"
"305548",1641750,30,"M"
"305953",63942,30,"M"
"306009",2867591,30,"M"
"306152",3043999,30,"M"
"306376",2214005,30,"M"
"306408",2214959,30,"M"
"306900",2344799,30,"M"
"307314",438034,30,"M"
"307377",452239,30,"M"
"307489",465598,30,"M"
"307721",5118580,30,"M"
"307757",5102193,30,"M"
"308379",975928,30,"M"
"308613",875857,30,"M"
"308866",1984981,30,"M"
"309271",1460658,30,"M"
"309414",1668952,30,"M"
"309612",1763990,30,"M"
"309787",4613938,30,"M"
"310279",129625,30,"M"
"311137",640393,30,"M"
"311764",601311,30,"M"
"311767",601788,30,"M"
"311785",611530,30,"M"
"312064",1179874,30,"M"
"312416",2390319,30,"M"
"312682",2607083,30,"M"
"313338",6307095,30,"M"
"313473",6324446,30,"M"
"313765",1431811,30,"M"
"314282",1945910,30,"M"
"314339",1840837,30,"M"
"314646",5875188,30,"M"
"315042",3453436,30,"M"
"315727",3547351,30,"M"
"315753",3558729,30,"M"
"315791",3561448,30,"M"
"315929",3906113,30,"M"
