"","CLNT_ID","SESS_ID","KWD_NM","SEARCH_CNT"
"2379308",4788907,7933306,"아이패드",1
"2380461",3548108,2229144,"지오다노 셔츠",1
"2380462",3548108,2229144,"지오다노",1
"2380780",597306,7097912,"와이컨셉",1
"2380781",597306,8385756,"크록스 샌들",1
"2380782",597306,2802857,"캘빈클라인",1
"2380783",597306,8385756,"구찌가방",1
"2380784",597306,8385756,"명품가방",1
"2380785",597306,2802857,"캘빈클라인가방",1
"2382310",6391442,281894,"엘칸토 남성",2
"2382387",4744492,2756955,"도시락",1
"2382388",4744492,4048722,"언더아머",5
"2383166",4528900,2922869,"면봉",1
"2383167",4528900,2922869,"궁중비책",1
"2383497",2418454,5529464,"이즈칸",2
"2383550",2421645,10717657,"씨엔타",6
"2383609",1551867,8089980,"여름수유복",1
"2383610",1551867,8089980,"yes 팬티",4
"2383611",1551867,8089980,"컬쳐콜 원피스",1
"2383612",1551867,8089980,"yes",1
"2384393",3132790,7048301,"좀벌레",1
"2384394",3132790,8195235,"앤디애플 상하복",1
"2384395",3132790,7048301,"샤워볼",1
"2384396",3132790,8022632,"킨더조이",2
"2384397",3132790,8195235,"주니어 바람막이",1
"2384398",3132790,8022632,"로엠걸즈 점퍼",1
"2384399",3132790,8022632,"로엠걸즈 바지",1
"2384661",1504828,4267476,"언더아머슬리퍼",2
"2384960",1464409,7866084,"더나이스",1
"2385050",3147662,9634048,"roxy",1
"2387273",663918,2457928,"902856-013",1
"2387274",663918,5580065,"기프티콘",2
"2387341",679550,4009785,"micro sd",1
"2388523",6542635,5537957,"온습도계",1
"2389101",3111384,2511920,"노트북",3
"2389102",3111384,8528606,"남자 시계",4
"2389103",3111384,3263582,"하드캐리어",4
"2389629",1178972,4894934,"나이키 수경",1
"2389630",1178972,6573618,"나이키 수영복",1
"2389631",1178972,4823098,"나이키 수영모자",2
"2389712",2575992,10670374,"테라브레스",1
"2389713",2575992,10670374,"러쉬 비누",1
"2389714",2575992,10670374,"러쉬",1
"2389715",2575992,8267032,"딥디크",1
"2389716",2575992,8267032,"완력기",1
"2389717",2575992,10670374,"차량용 방향제",1
"2389767",2581842,4792709,"더나이스",2
"2389820",2596288,9059976,"내추럴발란스 고양이",2
"2389821",2596288,7920144,"인견잠옷",1
"2389822",2596288,7920144,"인견롱슬립",1
"2389823",2596288,9059976,"그릇장",1
"2389840",2521875,10928938,"조르지오아르마니 립",1
"2390672",2582375,9649199,"피지오겔 페이셜크림",2
"2390673",2582375,9649199,"슈에무라",4
"2390674",2582375,9649199,"키엘",4
"2392035",2954989,6955378,"유아썬크림",6
"2393090",2510115,9614205,"빈폴레이디스",2
"2393091",2510115,8216710,"나이키 요가복",1
"2393092",2510115,9614205,"스크럽",3
"2393093",2510115,7262423,"요가복상의",2
"2393094",2510115,8216710,"샤넬 cc",3
"2393095",2510115,8216710,"요가복 상의",1
"2393096",2510115,9614205,"타미힐피거",3
"2393097",2510115,3538375,"아이프라이머",5
"2393967",1233531,5086842,"꼬꼬빌",1
"2394674",6526880,1339221,"깨끗한나라 화장지",1
"2394675",6526880,1660365,"진주귀걸이",2
"2394676",6526880,24677,"유리아쥬립밤",1
"2394677",6526880,1339221,"깨끗한나라 3겹 순수",1
"2394678",6526880,1569441,"지오다노 롱셔츠",4
"2394679",6526880,354227,"임블리 슬랙스",1
"2394680",6526880,1328584,"아모스 컬링에센스",1
"2394681",6526880,1339221,"아이깨끗해 리필",2
"2394682",6526880,1328584,"이니스프리 알로에",3
"2394683",6526880,1569441,"여성롱셔츠",1
"2394684",6526880,1328584,"아로마티카 알로에",1
"2394685",6526880,1328584,"아이깨끗해 리필",1
"2395233",2658014,6242897,"신생아 면봉",1
"2395532",483310,10632894,"라코스테 티셔츠 여성",5
"2395533",483310,10632894,"라코스테 티셔츠 남성",6
"2395534",483310,10632894,"라코스테 티셔츠",2
"2395535",483310,10664877,"나이키슬리퍼",1
"2395536",483310,10632894,"라코스테",1
"2395537",483310,10632894,"라코스테티",2
"2395538",483310,10664877,"뉴발슬리퍼",1
"2395539",483310,10632894,"라코스테 티",6
"2395586",479351,2619948,"골든구스",1
"2396453",4616950,6926643,"바오바오루센트",1
"2396454",4616950,6926643,"안다르",1
"2396455",4616950,6926643,"여성샌들",1
"2396456",4616950,6926643,"크로스백",1
"2396573",6495939,10854382,"아이크림",1
"2396574",6495939,10854382,"비오뎀",1
"2396575",6495939,10854382,"바닐라코cc크림",1
"2396576",6495939,10854382,"푸마여성속옷",1
"2396577",6495939,10854382,"바닐라코",1
"2396578",6495939,10854382,"비오템 세럼",1
"2396579",6495939,10854382,"AHC 아이크림",1
"2396580",6495939,10854382,"키엘",3
"2398298",1276359,3653199,"비오템 튼살크림",1
"2399780",4800949,759275,"라코스테 슬리퍼",2
"2399781",4800949,759275,"긴팔티셔츠",1
"2399782",4800949,759275,"슬리퍼",2
"2399783",4800949,759275,"코데즈 컴바인 남성속옷",1
"2399784",4800949,759275,"오버핏자켓",1
"2400765",816549,6735650,"줌 윈플로",1
"2400766",816549,1534323,"조말론향수",6
"2400767",816549,1478473,"조말론향수",4
"2401030",6504437,768482,"자이글",1
"2401901",3526832,1987158,"크리니크 로션",1
"2401902",3526832,7454692,"베네피트 헬로",1
"2401903",3526832,3865960,"베네피트 팩트",1
"2401904",3526832,6055011,"크리니크 안티",1
"2401905",3526832,7454692,"헤라 블랙쿠션",1
"2401906",3526832,3865960,"헤라 블랙쿠션",1
"2401907",3526832,3865960,"베네피트 헬로",2
"2401908",3526832,1987158,"크리니크 안티",1
"2402086",489834,5678621,"솔트워터",1
"2402265",551869,5130057,"라네즈 선스틱",1
"2402266",551869,6468428,"어반디케이",1
"2402267",551869,5130057,"한율 선스틱",1
"2402268",551869,6468428,"vdl",1
"2402269",551869,6468428,"프리메라",1
"2402270",551869,6468428,"비바이바닐라",1
"2402271",551869,6468428,"네이처리퍼블릭",1
"2402272",551869,5130057,"선스틱",1
"2402273",551869,5130057,"프리메라 선스틱",1
"2402286",557024,5278119,"닥터마틴 크리스티나",1
"2402560",1340406,9298656,"운동화",1
"2402561",1340406,9298656,"지오다노 펜슬핏",4
"2402562",1340406,6011737,"지오다노 린넨",2
"2402563",1340406,9298656,"098501",1
"2402564",1340406,9298656,"지오다노 반팔",1
"2402565",1340406,9298656,"117525",2
"2402566",1340406,9298656,"니트운동화",2
"2404682",6579452,1002797,"레니본",1
"2404683",6579452,970616,"임블리",1
"2404976",1620200,6619684,"블루독베이비 내복",1
"2404977",1620200,7533669,"아인슈타인우유",1
"2405910",3041138,4589466,"페리미츠 여아",1
"2405911",3041138,4589466,"래핑차일드",1
"2405912",3041138,4589466,"래핑차일드 여아",3
"2405913",3041138,4589466,"페리미츠",2
"2406785",1295849,4855389,"컨셉원",1
"2406786",1295849,4855389,"지오다노 118515",2
"2407040",2954989,5365921,"젠틀몬스터",1
"2407041",2954989,9496591,"콩순이 병원놀이",1
"2407042",2954989,9466789,"피셔프라이스 변기",4
"2407043",2954989,9466789,"유아변기",4
"2407044",2954989,5365921,"유아선글라스",6
"2407045",2954989,5365921,"키즈선글라스",4
"2407144",2964453,7953130,"홍삼정 에브리타임",2
"2407714",2678602,6056243,"더틸버리",20
"2407715",2678602,6229194,"더틸버리",12
"2407716",2678602,6229194,"더틸버리 원피스",5
"2407717",2678602,6043110,"손세정제",2
"2407730",3375859,8444667,"빈폴 파우치",1
"2407731",3375859,8444667,"빈폴 미니",1
"2407732",3375859,8444667,"빈폴 클러치",1
"2408863",6408806,8263250,"남성 여름 팬츠",1
"2408864",6408806,8263250,"와이드앵글남성",1
"2408865",6408806,7853339,"컨셉원 슬랙스",1
"2408866",6408806,8263250,"와이드팬츠 남성",1
"2408867",6408806,8263250,"여름 슬랙스",1
"2410423",4656872,4358944,"카누 선물세트",1
"2410440",4661515,4982784,"컴포트랩",3
"2410441",4661515,3338516,"아로마티카 샴푸",4
"2410723",1159269,4843165,"멜리사",1
"2410724",1159269,4002892,"에프알제이 남성",1
"2411120",2678602,7710240,"분홍코끼리 샌들",1
"2411121",2678602,6229194,"라코스테 원피스",1
"2411681",2678602,6238586,"더틸버리",10
"2411682",2678602,6043110,"화장지",2
"2411683",2678602,6056243,"분홍코끼리 슬리퍼",1
"2412047",2749843,4196263,"크록스",3
"2412048",2749843,3745212,"크록스",3
"2412076",2719891,4093534,"팩세이프",12
"2412077",2719891,4093534,"크록스",4
"2412764",2695580,9581992,"아디다스 샌들",1
"2412765",2695580,10102943,"여성우비",2
"2412766",2695580,10102943,"우비",2
"2412767",2695580,10102943,"여성우의",1
"2413110",4770366,2835361,"추리닝바지",7
"2413111",4770366,2805624,"프라다가방",1
"2413112",4770366,2906508,"세컨스킨",1
"2413113",4770366,2906508,"라보라",7
"2413114",4770484,7607110,"페도라c0",5
"2413402",4636834,6751366,"마몽드 로즈워터",1
"2414096",3465075,1163721,"틴트",2
"2414097",3465075,1163721,"헌트이너웨어",1
"2414098",3465075,1163721,"기본티",2
"2414099",3465075,1163721,"브이넥",1
"2414100",3465075,1163721,"마스크팩",1
"2414101",3465075,1163721,"골지티",6
"2414102",3465075,1163721,"비지트인뉴욕",1
"2414763",3056633,7502549,"필립모델 남성",2
"2414764",3056633,7502549,"남자 pk",3
"2414765",3056633,5673698,"여자 지갑",1
"2414766",3056633,7446470,"골든구스 슈퍼스타 남성",17
"2414767",3056633,7502549,"off white",7
"2415348",1706405,4868240,"플레이텍스",1
"2417288",1511614,6321276,"남자 반팔티",4
"2418543",3795299,8320506,"피지오겔 페이셜크림",5
"2418731",3759186,6734158,"부르주아",1
"2418732",3759186,9811645,"입생로랑 파운데이션",1
"2418993",5429401,3790248,"지오다노 카라티",11
"2418994",5429401,3790248,"해지스 카라티",2
"2418995",5429401,3424125,"지오다노 카라티",3
"2418996",5429401,3790248,"마인드브릿지남성바지",2
"2418997",5429401,3790248,"라코스테 카라티",1
"2418998",5429401,3790248,"지오다노 슬랙스 남성",4
"2418999",5429401,3424125,"남성 셔츠",2
"2419000",5429401,3424125,"지오다노 셔츠 남성",6
"2419001",5429401,3424125,"남성 카라티",2
"2419002",5429401,3790248,"빈폴 카라티",1
"2419003",5429401,3790248,"해지스 남성바지",6
"2420197",3253414,9322602,"오토비스",1
"2420198",3253414,9322602,"꽃배달",1
"2420199",3253414,8707931,"메리즈기저귀",1
"2420619",1385740,6436558,"프레쉬",1
"2420620",1385740,9377933,"휴롬",1
"2421117",2433827,671974,"입생로랑 슬림",1
"2422276",3762278,9153846,"디스커버리 반팔티",1
"2422277",3762278,10344998,"남성 티셔츠",1
"2422278",3762278,9153846,"남성 반팔 티셔츠",1
"2423145",1708534,9466242,"카시오시계",1
"2423146",1708534,9466242,"카시오",1
"2423605",6281776,8320620,"k2 신발",1
"2423606",6281776,8320620,"베르사체 향수",1
"2423607",6281776,8320620,"아이더 남성",1
"2423608",6281776,8320620,"남성신발",1
"2423609",6281776,8320620,"아이더",1
"2423610",6281776,8320620,"남성 런닝화",1
"2423611",6281776,8320620,"남성런닝화",1
"2423612",6281776,8320620,"아이더신발",1
"2423613",6281776,8320620,"아이더 신발",2
"2424504",4824550,6361164,"백티",2
"2424505",4824550,4559963,"아웃런",3
"2425119",2994989,2909333,"키친타올걸이",3
"2425120",2994989,2909333,"체험키트",1
"2425121",2994989,2909333,"체험팩",2
"2425122",2994989,2909333,"수세미",1
"2425123",2994989,2909333,"배송비무료체험",2
"2425124",2994989,2909333,"락앤락 냄비",2
"2425125",2994989,2909333,"무료배송",1
"2425126",2994989,2909333,"냄비세트",1
"2425127",2994989,2909333,"체험",5
"2425128",2994989,2909333,"도마거치대",1
"2425129",2994989,2909333,"무료배송 수세미",1
"2425130",2994989,2909333,"수세미걸이",2
"2425762",853566,7769982,"팬티",1
"2425763",853566,7774856,"금강아지",1
"2425764",853566,7539855,"금강아지",1
"2426536",3804537,10392672,"체크 셔츠",1
"2426537",3804537,10392672,"헤지스남성",1
"2426538",3804537,10392672,"tngt",1
"2426602",3774897,7143056,"쿠폰",1
"2427809",831349,5166116,"나스 립밤",1
"2427810",831349,7863504,"샤넬 데오드란트",1
"2427811",831349,7863504,"나스",1
"2427812",831349,7863504,"샤넬",2
"2427872",839459,4038507,"홍진경더김치",1
"2428063",4328634,8107022,"비타민",2
"2428064",4328634,8148304,"센트룸",2
"2428065",4328634,8148304,"인사돌",2
"2428066",4328634,8107022,"비타민D",1
"2428067",4328634,3023490,"f21bfw",1
"2428068",4328634,8148304,"비타민",2
"2429097",4994592,3949244,"빈폴남성",1
"2429098",4994592,3949244,"프레드페리",1
"2429099",4994592,2901413,"마인드브릿지남성",1
"2429100",4994592,2901413,"여름바지 남성",1
"2429412",698851,825819,"바이레도",1
"2429413",698851,20315,"내복",1
"2429414",698851,20315,"삠뽀요",2
"2429605",4859312,10025356,"주니어카시트",1
"2429664",4864243,10973417,"아디다스 맨투맨",9
"2429665",4864243,10973417,"커플 맨투맨",3
"2429666",4864243,10973417,"804343",7
"2429846",853725,4690616,"요요쉬",3
"2429847",853725,4690616,"자존심패드",2
"2430165",1540349,3439392,"여성린넨셔츠",1
"2430166",1540349,2079697,"에티튜드 욕실",1
"2430167",1540349,3439392,"린넨셔츠",1
"2430168",1540349,2079697,"에티튜드 섬유유연제",1
"2430169",1540349,3439392,"여성린넨블라우스",2
"2430933",1544223,9087612,"나이키 러닝화",3
"2431268",5576123,9659992,"드라이시트",2
"2431269",5576123,9659992,"녹차실감",1
"2431270",5576123,9659992,"바디샵 진저",1
"2431395",3207350,108342,"와이셔츠",4
"2432583",5436052,8748015,"카렌듈라",1
"2432584",5436052,2017703,"인스팅트",9
"2432585",5436052,8748015,"칼렌듈라",2
"2432586",5436052,8748015,"메이크업포에버 파우더",3
"2432587",5436052,8748015,"치크팝",1
"2432588",5436052,8748015,"겔랑",3
"2432589",5436052,8748015,"데코르테",2
"2433103",777284,2293101,"카파222반다",1
"2433104",777284,2293101,"카파",1
"2435375",3204712,7318398,"3m물걸레청소포",1
"2435376",3204712,1787300,"도시바 외장하드 1TB",1
"2436338",5431467,7629977,"쥬니어",1
"2436339",5431467,7629977,"쥬니어의류",1
"2436340",5431467,7629977,"나이키쥬니어",1
"2436341",5431467,7629977,"쥬니어여아의류",1
"2437007",875260,4805726,"943443-451",4
"2437407",801231,4866391,"러브젤",2
"2437441",731821,10587451,"비오템",1
"2437884",2588856,1708603,"아쿠아슈즈",1
"2437885",2588856,1708603,"에어워크 아쿠아슈즈",1
"2438369",6430503,186331,"지베르니",1
"2438779",6566240,1620462,"어린이치약",2
"2438780",6566240,1620462,"앙쥬",1
"2438781",6566240,1258061,"에디슨빨대컵",2
"2438782",6566240,1258061,"남아발레복",2
"2438783",6566240,1258061,"발레슈즈",3
"2438784",6566240,1258061,"유아발레복",1
"2438785",6566240,1258061,"캉골 티셔츠",4
"2438786",6566240,1258061,"캉골",12
"2438787",6566240,1434414,"샤넬",1
"2438788",6566240,1258061,"빨대컵",2
"2438789",6566240,1258061,"캉골키즈",1
"2438790",6566240,1258061,"양말",1
"2438791",6566240,1434414,"키스미",1
"2438792",6566240,1620462,"칫솔",1
"2438793",6566240,476710,"핸드폰가방",2
"2438794",6566240,1258061,"유아 발레슈즈",1
"2439083",3566152,3806303,"벨크로운동화",2
"2439084",3566152,3806303,"아디다스 반팔",3
"2439085",3566152,3806303,"벨크로",1
"2439086",3566152,3806303,"찍찍이운동화",8
"2439087",3566152,3806303,"나이키 반팔티",6
"2439088",3566152,3806303,"찍찍이",1
"2439089",3566152,3806303,"베이퍼맥스",4
"2439090",3566152,3806303,"르꼬끄 벨크로",1
"2440793",2610308,4452151,"나이키에어",1
"2440794",2610308,4452151,"나이키운동화",3
"2440818",2610403,6623021,"캘빈클라인언더웨어",2
"2440819",2610403,6623021,"남자향수",11
"2441040",4659246,18519,"화장대의자",1
"2441041",4659246,18519,"스툴의자",1
"2441042",4659246,18519,"스툴",1
"2441043",4659246,18519,"까사미아 쉐브론",3
"2441380",4903621,3714230,"삼성tv UHD",1
"2441561",2482572,4828126,"소보제화",16
"2441562",2482572,7241164,"어린이 썬캡",22
"2441861",1486096,6024856,"나이키 탄준샌들",1
"2441862",1486096,3853068,"lush",1
"2441863",1486096,6024856,"여성샌들",4
"2442238",762562,8192800,"톰보이",1
"2442239",762562,8192800,"보니 알렉스",1
"2442240",762562,8192800,"썰스데이아일랜드",1
"2442241",762562,8192800,"앳코너",1
"2443177",6135311,990534,"남성등산복 티셔츠",1
"2443178",6135311,990534,"케이투티셔츠",1
"2443179",6135311,990534,"콜럼비아티셔츠",2
"2443180",6135311,990534,"여성등산티셔츠",1
"2443306",3619112,121755,"알도 남성",1
"2443738",1645460,4511677,"불랙야크이월상품",1
"2443739",1645460,4511677,"불랙야크",1
"2443740",1645460,4511677,"k2남성티셔츠",4
"2443741",1645460,4503971,"마모트 남성",3
"2443742",1645460,4511677,"블랙야크이월상품",3
"2444216",4697823,8335917,"케즈",1
"2445047",1043094,3830359,"입생로랑 따뚜아쥬",1
"2445180",1048848,7229869,"게스카라티",1
"2446310",3575156,3692528,"베네피트프라이머",1
"2446393",4493807,7482577,"유산균",1
"2446394",4493807,4100302,"엘칸토여성샌들",4
"2446395",4493807,8692068,"원더브라",4
"2446396",4493807,4158802,"사조참치",3
"2446397",4493807,7482577,"밀레",1
"2446398",4493807,6868735,"에코백",2
"2446399",4493807,8692068,"노와이어",8
"2446400",4493807,8478864,"냉장고",1
"2446401",4493807,7482577,"여성 홑겹점퍼",1
"2446402",4493807,10555086,"똘똘이 아이스크림",1
"2446403",4493807,6868735,"옷걸이",1
"2446404",4493807,10333837,"마그네슘",2
"2446405",4493807,7482577,"여성 바람막이",3
"2446406",4493807,8692068,"그리니즈",5
"2446407",4493807,7127286,"보이차",1
"2446408",4493807,7127286,"생수2리터",1
"2446409",4493807,7482577,"지노프레쉬",2
"2446410",4493807,9547468,"나스 글로우",4
"2446411",4493807,7482577,"밀레 바람막이",1
"2446412",4493807,7482577,"밀레 점퍼",1
"2446413",4493807,7482577,"슬링백",3
"2446414",4493807,6868735,"스퀘어백",1
"2446415",4493807,10128003,"피지오겔",2
"2446416",4493807,10677437,"셀에센스",4
"2446417",4493807,7127286,"생수",4
"2446418",4493807,3959471,"변기커버",3
"2446419",4493807,4158802,"런천미트",1
"2446420",4493807,8692068,"개껌",4
"2446421",4493807,10677437,"헤라 셀",2
"2446422",4493807,4158802,"동원참치",2
"2446423",4493807,4158802,"애견패드",5
"2446424",4493807,6868735,"토트백",1
"2446425",4493807,6868735,"캔버스 에코백",2
"2447704",4438285,1328608,"에고이스트",1
"2447705",4438285,422578,"에고이스트",10
"2448468",4767107,730689,"구찌지갑",1
"2448469",4767107,129667,"키즈트레이닝복",1
"2448470",4767107,164331,"네파키즈바지",1
"2448471",4767107,129667,"아디다스키즈",1
"2448472",4767107,129667,"블랙야크키즈트레이닝복",1
"2448473",4767107,129667,"아디다스트레이닝복세트",1
"2448474",4767107,129667,"노스페이스키즈",2
"2448475",4767107,129667,"네파키즈",3
"2448476",4767107,129667,"네파키즈트레이닝복",1
"2448477",4767107,129667,"아디다스아동",1
"2449858",2625161,10786390,"카렌화이트 슬링백",1
"2449999",3623591,3145947,"게스속옷세트",2
"2450000",3623591,9254195,"k2티셔츠 짚티",7
"2450001",3623591,9254195,"밀레 티셔츠",3
"2450002",3623591,9254195,"아이더",1
"2450003",3623591,9254195,"K2",1
"2450004",3623591,10620922,"원더브라 브라팬티",6
"2450005",3623591,9254195,"K2 여성",2
"2450006",3623591,9254195,"k2",1
"2450007",3623591,9254195,"밀레",1
"2450008",3623591,9254195,"블랙야크",1
"2450009",3623591,10620922,"필라속옷세트",2
"2450010",3623591,9254195,"아이더 여성",1
"2450011",3623591,9254195,"블랙야크 반팔",1
"2450012",3623591,9254195,"K2 여성 티셔츠",2
"2450013",3623591,9254195,"블랙야크 키즈",1
"2450014",3623591,3145947,"휠라속옷세트",4
"2450015",3623591,9254195,"블랙야크 여성",1
"2450100",2806289,9519442,"청바지",1
"2450321",2750249,3534359,"vbr0860",5
"2450327",2750409,4099967,"배럴 워터레깅스",1
"2450328",2750409,4523444,"인견속바지",2
"2450329",2750409,4523444,"스틸라 키튼카르마",3
"2450330",2750409,4523444,"핏플랍 여성",1
"2450331",2750409,9787889,"손세정제",1
"2450332",2750409,9787889,"아이깨끗해",1
"2450333",2750409,9864190,"핸드워시",1
"2450334",2750409,7733419,"하또무기",1
"2450335",2750409,3344592,"바비브라운 아이섀도우",2
"2450336",2750409,5842515,"제이콤마",1
"2450337",2750409,4119254,"아이스박스",2
"2450338",2750409,7733419,"세타필",2
"2450339",2750409,5842515,"레터링 여성티셔츠",1
"2450340",2750409,4119254,"아이카사",1
"2450341",2750409,9787889,"슈콤마보니 샌들",1
"2450342",2750409,9864190,"아이깨끗해",1
"2450343",2750409,5842515,"헬렌카민스키",1
"2450344",2750409,4523444,"스틸라 글리터",2
"2450345",2750409,10887598,"어린이가그린",1
"2450346",2750409,4523444,"여성속바지",1
"2450347",2750409,8393472,"마이크로킥보드",2
"2450348",2750409,9787889,"아이더",1
"2450349",2750409,10887598,"일룸침대",1
"2450350",2750409,1847644,"아동치약",1
"2450351",2750409,4119254,"아이스쿨러백",2
"2450352",2750409,3344592,"로라메르시에",1
"2451579",2720804,7779937,"올젠",1
"2451580",2720804,7779937,"올젠바지",1
"2451663",2726364,7840814,"테바",6
"2451664",2726364,8692045,"테바샌들",2
"2451665",2726364,7840814,"아이리버 블루투스 스피커",3
"2451666",2726364,7840814,"샌들 남성",6
"2451667",2726364,8692045,"테바샌들 남성",5
"2451668",2726364,8692045,"테바",2
"2451669",2726364,7757108,"지오다노 나시",12
"2451670",2726364,8225247,"비키니",8
"2451671",2726364,8225247,"수영복",2
"2451672",2726364,8648406,"금강 여성화",1
"2451673",2726364,7840814,"남성 샌들",2
"2451780",2804089,8510601,"레노마 와이셔츠",1
"2452029",4493807,4158802,"스팸",7
"2452030",4493807,9547468,"여성 티셔츠",1
"2452031",4493807,7482577,"7부 티셔츠 여성",2
"2453161",5425618,3064669,"아임닭",2
"2453162",5425618,3064669,"김부각",1
"2453163",5425618,8719444,"나스 리필",1
"2453164",5425618,3064669,"오희숙부각",1
"2453165",5425618,3064669,"닭가슴살",2
"2453719",3752033,3650901,"체험",1
"2453720",3752033,7632552,"체험팩",1
"2453721",3752033,7632552,"수세미",1
"2453722",3752033,7632552,"무료배송",3
"2453723",3752033,7632552,"체험키트",1
"2453724",3752033,3650901,"무료배송",1
"2453725",3752033,3650901,"무료",1
"2453726",3752033,3650901,"무료체험",1
"2453727",3752033,3650901,"무료배송 수세미",1
"2453728",3752033,3650901,"체험팩",1
"2453729",3752033,3650901,"강아지 간식",1
"2453730",3752033,3650901,"무료배송 식품",1
"2453731",3752033,7632552,"체험",2
"2453732",3752033,3650901,"배송비무료체험",1
"2453869",1328084,903986,"남자 패딩",6
"2453870",1328084,903986,"남자 점퍼",1
"2453914",1407320,6643783,"세라블라썸",1
"2454591",3636143,4535180,"챠오츄르 대용량",1
"2454884",4891106,9231576,"테이트 남성",1
"2455278",2617820,9952106,"클러치백",1
"2455279",2617820,1322941,"지컷 코트",1
"2455280",2617820,1322941,"오버핏 자켓",1
"2455281",2617820,1322941,"겨울여성코트",1
"2455282",2617820,9952106,"톰포드 선글라스",3
"2455283",2617820,7157291,"여성 밴딩 팬츠",1
"2455284",2617820,7157291,"바지",1
"2455285",2617820,9952106,"발망선글라스",4
"2455286",2617820,9952106,"비비안웨스트우드 선글라스",3
"2455287",2617820,9952106,"오버사이즈 선글라스",11
"2455288",2617820,2363328,"에스티로더 더블웨어",2
"2455289",2617820,9952106,"프라다 선글라스",3
"2455290",2617820,9952106,"구찌 선글라스",12
"2455779",2728943,3511668,"아동모자",2
"2456211",2762300,6990326,"트윈키즈",1
"2456212",2762300,6729531,"나이키 코르테즈 키즈",1
"2456213",2762300,9944288,"뉴발란스키즈신발",1
"2456933",5626943,1458467,"입생로랑 틴트",1
"2456934",5626943,1176754,"아르마니 립마그넷",4
"2456935",5626943,1458467,"아르마니 립마그넷",10
"2457212",1743578,5356832,"블루투스 동글",2
"2457584",3440121,2861266,"스포츠가방",17
"2457585",3440121,2861266,"여행용가방",1
"2457586",3440121,2861266,"아디다스 가방",1
"2457667",3394963,9603940,"바디판타지",1
"2457668",3394963,9603940,"바디미스트",1
"2457669",3394963,9603940,"모링가",2
"2458366",3257040,7117872,"usb",1
"2458367",3257040,2382822,"파운데이션",1
"2458368",3257040,4816572,"비너스아르보",1
"2458369",3257040,2039744,"에뛰드 마스카라",1
"2458370",3257040,3757580,"베네피트 키트",1
"2458371",3257040,6377950,"비너스 아르보",2
"2458372",3257040,3233461,"빅사이즈 반팔티",1
"2458373",3257040,5135326,"후드티",1
"2458374",3257040,2382822,"헉슬리쿠션",1
"2458375",3257040,7844548,"뉴트로지나 폼클렌징",1
"2458376",3257040,5135326,"맨투맨",1
"2458377",3257040,5135326,"비너스아르보",2
"2458378",3257040,5135326,"비너스아르보 브라",1
"2458379",3257040,5885163,"박스티",1
"2458380",3257040,5529092,"후드티",1
"2458381",3257040,7054196,"숏팬츠",1
"2458382",3257040,2382822,"파운데이션 쿠션",1
"2458383",3257040,4816572,"리리코스 마린에너지",1
"2458384",3257040,7844548,"폼클렌징",2
"2458385",3257040,3233461,"여성 중지갑",1
"2458386",3257040,7117872,"usb 64",3
"2458387",3257040,5529092,"후드",1
"2458388",3257040,2382822,"헉슬리",1
"2458389",3257040,4816572,"모슈",1
"2458390",3257040,7844548,"라피아햇",1
"2458391",3257040,5885163,"노란원피스",1
"2458392",3257040,2382822,"리리코스",1
"2458393",3257040,2382822,"베리떼쿠션",1
"2458394",3257040,5885163,"비비드",1
"2458701",6572029,6058291,"아이더",1
"2458702",6572029,6058291,"뉴발란스조리",1
"2459777",5437112,2277851,"섹시쿠키",3
"2460556",2832984,7124606,"버켄스탁 아리조나",1
"2460557",2832984,9312154,"아디다스 퀘스타라이드",3
"2461404",1781233,6404888,"엘라고 에어팟 케이스",8
"2462180",1145131,6765297,"9부바지",1
"2462181",1145131,6765297,"반바지",1
"2462182",1145131,5932493,"반바지",1
"2462524",923118,7167827,"밸리걸",3
"2462525",923118,894767,"로엠",8
"2462526",923118,894767,"파파야",3
"2463405",3311759,3339139,"남성반바지",1
"2463406",3311759,3339139,"남자 드로즈",1
"2463407",3311759,3339139,"남자 팬티",1
"2463853",1706650,984336,"스텐물병",1
"2463854",1706650,857743,"변기커버",1
"2464182",3772123,7108361,"데상트",1
"2464183",3772123,5948803,"데상트 반팔",1
"2464184",3772123,7108361,"데상트 반팔",1
"2464883",1706650,984336,"여성치마",1
"2464884",1706650,216525,"휴대용유모차",1
"2464885",1706650,216525,"아트박스",1
"2464886",1706650,172571,"여성롱",1
"2464887",1706650,172571,"원피스",1
"2464888",1706650,857743,"유아내복",1
"2464889",1706650,1657542,"레인코트",1
"2464890",1706650,857743,"여성가디건",1
"2464891",1706650,216525,"주방",1
"2464892",1706650,172571,"셔츠형원피스",1
"2464893",1706650,857743,"뿌야뿌",2
"2464894",1706650,1044462,"포인포",1
"2464895",1706650,793011,"롱스커트",1
"2464896",1706650,1657542,"라쿤 패딩",1
"2464897",1706650,1657542,"유아장화",1
"2464898",1706650,1657542,"비옷",1
"2464899",1706650,857743,"건티슈",1
"2464900",1706650,172571,"대디베이비",3
"2464901",1706650,1474096,"노스페이스키즈",3
"2464902",1706650,1657542,"유아우의",1
"2464903",1706650,216525,"황실장미",1
"2464904",1706650,857743,"엘프레리",2
"2464905",1706650,857743,"보리보리",1
"2464906",1706650,793011,"롱치마",1
"2464907",1706650,1044462,"아동후드집업",1
"2464908",1706650,1657542,"장화",2
